element,wavelength,intensity,persistence,type,spectrum_region
Krypton,39966.6,50.0,0,Noble Gases,Infrared
Krypton,40306.1,200.0,0,Noble Gases,Infrared
Krypton,40685.16,40.0,0,Noble Gases,Infrared
Krypton,2464.77,30.0,0,Noble Gases,Ultraviolet
Krypton,2492.48,20.0,0,Noble Gases,Ultraviolet
Krypton,2712.4,25.0,0,Noble Gases,Ultraviolet
Krypton,2833.0,30.0,0,Noble Gases,Ultraviolet
Krypton,3607.88,30.0,0,Noble Gases,Ultraviolet
Krypton,3631.889,70.0,0,Noble Gases,Ultraviolet
Krypton,3653.928,80.0,0,Noble Gases,Ultraviolet
Krypton,3665.324,13.0,0,Noble Gases,Ultraviolet
Krypton,3669.01,50.0,0,Noble Gases,Ultraviolet
Krypton,3679.58,15.0,0,Noble Gases,Ultraviolet
Krypton,3686.182,25.0,0,Noble Gases,Ultraviolet
Krypton,3718.02,100.0,0,Noble Gases,Ultraviolet
Krypton,3718.595,70.0,0,Noble Gases,Ultraviolet
Krypton,3721.35,50.0,0,Noble Gases,Ultraviolet
Krypton,3741.638,70.0,0,Noble Gases,Ultraviolet
Krypton,3744.8,50.0,0,Noble Gases,Ultraviolet
Krypton,3754.245,25.0,0,Noble Gases,Ultraviolet
Krypton,3778.046,150.0,0,Noble Gases,Ultraviolet
Krypton,3783.095,150.0,0,Noble Gases,Ultraviolet
Krypton,3875.44,50.0,0,Noble Gases,Ultraviolet
Krypton,3906.177,50.0,0,Noble Gases,Ultraviolet
Krypton,3920.081,70.0,0,Noble Gases,Ultraviolet
Krypton,3994.84,30.0,0,Noble Gases,Ultraviolet
Krypton,3997.793,30.0,0,Noble Gases,Ultraviolet
Krypton,4057.037,100.0,0,Noble Gases,Visible light
Krypton,4065.128,100.0,0,Noble Gases,Visible light
Krypton,4088.337,150.0,0,Noble Gases,Visible light
Krypton,4098.729,80.0,0,Noble Gases,Visible light
Krypton,4109.248,30.0,0,Noble Gases,Visible light
Krypton,4145.122,80.0,0,Noble Gases,Visible light
Krypton,4250.58,50.0,0,Noble Gases,Visible light
Krypton,4273.9694,150.0,0,Noble Gases,Visible light
Krypton,4282.9674,15.0,0,Noble Gases,Visible light
Krypton,4292.923,200.0,0,Noble Gases,Visible light
Krypton,4300.49,70.0,0,Noble Gases,Visible light
Krypton,4317.81,150.0,0,Noble Gases,Visible light
Krypton,4318.5513,70.0,0,Noble Gases,Visible light
Krypton,4319.5794,150.0,0,Noble Gases,Visible light
Krypton,4322.98,50.0,0,Noble Gases,Visible light
Krypton,4351.3597,15.0,0,Noble Gases,Visible light
Krypton,4355.477,1000.0,1,Noble Gases,Visible light
Krypton,4362.6416,80.0,0,Noble Gases,Visible light
Krypton,4369.69,70.0,0,Noble Gases,Visible light
Krypton,4376.1216,130.0,0,Noble Gases,Visible light
Krypton,4386.54,100.0,0,Noble Gases,Visible light
Krypton,4399.9663,30.0,0,Noble Gases,Visible light
Krypton,4425.1901,15.0,0,Noble Gases,Visible light
Krypton,4431.685,150.0,0,Noble Gases,Visible light
Krypton,4436.812,200.0,0,Noble Gases,Visible light
Krypton,4453.9175,100.0,0,Noble Gases,Visible light
Krypton,4463.69,130.0,0,Noble Gases,Visible light
Krypton,4475.014,250.0,0,Noble Gases,Visible light
Krypton,4489.88,130.0,0,Noble Gases,Visible light
Krypton,4502.3543,100.0,0,Noble Gases,Visible light
Krypton,4523.14,130.0,0,Noble Gases,Visible light
Krypton,4556.61,70.0,0,Noble Gases,Visible light
Krypton,4577.209,250.0,0,Noble Gases,Visible light
Krypton,4582.978,100.0,0,Noble Gases,Visible light
Krypton,4592.8,50.0,0,Noble Gases,Visible light
Krypton,4615.292,150.0,0,Noble Gases,Visible light
Krypton,4619.166,300.0,1,Noble Gases,Visible light
Krypton,4633.885,250.0,0,Noble Gases,Visible light
Krypton,4658.876,700.0,1,Noble Gases,Visible light
Krypton,4680.406,150.0,0,Noble Gases,Visible light
Krypton,4691.301,30.0,0,Noble Gases,Visible light
Krypton,4694.36,70.0,0,Noble Gases,Visible light
Krypton,4739.002,1000.0,1,Noble Gases,Visible light
Krypton,4762.435,100.0,0,Noble Gases,Visible light
Krypton,4765.744,300.0,1,Noble Gases,Visible light
Krypton,4811.76,100.0,0,Noble Gases,Visible light
Krypton,4825.18,100.0,0,Noble Gases,Visible light
Krypton,4832.077,250.0,1,Noble Gases,Visible light
Krypton,4846.612,250.0,1,Noble Gases,Visible light
Krypton,4857.2,50.0,0,Noble Gases,Visible light
Krypton,4945.59,100.0,0,Noble Gases,Visible light
Krypton,5022.4,70.0,0,Noble Gases,Visible light
Krypton,5086.52,80.0,0,Noble Gases,Visible light
Krypton,5125.73,130.0,0,Noble Gases,Visible light
Krypton,5208.32,150.0,0,Noble Gases,Visible light
Krypton,5308.66,70.0,0,Noble Gases,Visible light
Krypton,5333.41,150.0,0,Noble Gases,Visible light
Krypton,5468.17,70.0,0,Noble Gases,Visible light
Krypton,5562.2253,80.0,0,Noble Gases,Visible light
Krypton,5570.2894,300.0,1,Noble Gases,Visible light
Krypton,5580.3873,13.0,0,Noble Gases,Visible light
Krypton,5649.5618,15.0,0,Noble Gases,Visible light
Krypton,5681.89,130.0,0,Noble Gases,Visible light
Krypton,5690.35,70.0,0,Noble Gases,Visible light
Krypton,5832.8566,15.0,0,Noble Gases,Visible light
Krypton,5870.916,500.0,1,Noble Gases,Visible light
Krypton,5992.22,70.0,0,Noble Gases,Visible light
Krypton,5993.8502,10.0,0,Noble Gases,Visible light
Krypton,6056.1263,10.0,0,Noble Gases,Visible light
Krypton,6420.18,100.0,0,Noble Gases,Visible light
Krypton,6421.027,15.0,0,Noble Gases,Visible light
Krypton,6456.2889,30.0,0,Noble Gases,Visible light
Krypton,6570.07,50.0,0,Noble Gases,Visible light
Krypton,6699.2296,10.0,0,Noble Gases,Visible light
Krypton,6904.6788,15.0,0,Noble Gases,Visible light
Krypton,7213.13,80.0,0,Noble Gases,Infrared
Krypton,7224.104,15.0,0,Noble Gases,Infrared
Krypton,7287.258,13.0,0,Noble Gases,Infrared
Krypton,7289.78,130.0,0,Noble Gases,Infrared
Krypton,7407.02,130.0,0,Noble Gases,Infrared
Krypton,7425.541,10.0,0,Noble Gases,Infrared
Krypton,7435.78,70.0,0,Noble Gases,Infrared
Krypton,7486.862,15.0,0,Noble Gases,Infrared
Krypton,7524.46,100.0,0,Noble Gases,Infrared
Krypton,7587.4136,150.0,0,Noble Gases,Infrared
Krypton,7601.5457,300.0,0,Noble Gases,Infrared
Krypton,7641.16,50.0,0,Noble Gases,Infrared
Krypton,7685.2459,150.0,0,Noble Gases,Infrared
Krypton,7694.5401,200.0,0,Noble Gases,Infrared
Krypton,7735.69,80.0,0,Noble Gases,Infrared
Krypton,7746.827,25.0,0,Noble Gases,Infrared
Krypton,7854.8234,130.0,0,Noble Gases,Infrared
Krypton,7913.4251,30.0,0,Noble Gases,Infrared
Krypton,7928.5988,30.0,0,Noble Gases,Infrared
Krypton,7933.22,70.0,0,Noble Gases,Infrared
Krypton,7973.62,40.0,0,Noble Gases,Infrared
Krypton,7982.401,15.0,0,Noble Gases,Infrared
Krypton,8059.5048,250.0,0,Noble Gases,Infrared
Krypton,8104.3655,700.0,1,Noble Gases,Infrared
Krypton,8112.9012,1000.0,1,Noble Gases,Infrared
Krypton,8132.967,10.0,0,Noble Gases,Infrared
Krypton,8190.0566,500.0,1,Noble Gases,Infrared
Krypton,8202.72,70.0,0,Noble Gases,Infrared
Krypton,8218.365,13.0,0,Noble Gases,Infrared
Krypton,8263.2426,500.0,1,Noble Gases,Infrared
Krypton,8272.353,15.0,0,Noble Gases,Infrared
Krypton,8281.0522,250.0,0,Noble Gases,Infrared
Krypton,8298.1099,800.0,1,Noble Gases,Infrared
Krypton,8412.43,15.0,0,Noble Gases,Infrared
Krypton,8508.8728,500.0,1,Noble Gases,Infrared
Krypton,8764.11,25.0,0,Noble Gases,Infrared
Krypton,8776.7505,1000.0,1,Noble Gases,Infrared
Krypton,8928.6934,300.0,0,Noble Gases,Infrared
Krypton,9238.48,150.0,0,Noble Gases,Infrared
Krypton,9293.82,150.0,0,Noble Gases,Infrared
Krypton,9320.99,70.0,0,Noble Gases,Infrared
Krypton,9361.95,100.0,0,Noble Gases,Infrared
Krypton,9362.082,15.0,0,Noble Gases,Infrared
Krypton,9402.82,70.0,0,Noble Gases,Infrared
Krypton,9470.93,70.0,0,Noble Gases,Infrared
Krypton,9577.52,150.0,1,Noble Gases,Infrared
Krypton,9605.8,150.0,0,Noble Gases,Infrared
Krypton,9619.61,130.0,0,Noble Gases,Infrared
Krypton,9663.34,70.0,0,Noble Gases,Infrared
Krypton,9711.6,70.0,0,Noble Gases,Infrared
Krypton,9751.761,300.0,0,Noble Gases,Infrared
Krypton,9803.14,150.0,0,Noble Gases,Infrared
Krypton,9856.314,80.0,0,Noble Gases,Infrared
Krypton,10221.46,300.0,1,Noble Gases,Infrared
Krypton,11187.108,15.0,0,Noble Gases,Infrared
Krypton,11257.711,30.0,0,Noble Gases,Infrared
Krypton,11259.126,25.0,0,Noble Gases,Infrared
Krypton,11457.481,80.0,0,Noble Gases,Infrared
Krypton,11792.425,25.0,0,Noble Gases,Infrared
Krypton,11819.377,250.0,0,Noble Gases,Infrared
Krypton,11997.105,100.0,0,Noble Gases,Infrared
Krypton,12077.224,25.0,0,Noble Gases,Infrared
Krypton,12861.892,15.0,0,Noble Gases,Infrared
Krypton,13177.412,200.0,0,Noble Gases,Infrared
Krypton,13622.415,150.0,0,Noble Gases,Infrared
Krypton,13634.22,400.0,1,Noble Gases,Infrared
Krypton,13658.394,130.0,0,Noble Gases,Infrared
Krypton,13711.036,30.0,0,Noble Gases,Infrared
Krypton,13738.851,100.0,0,Noble Gases,Infrared
Krypton,13974.027,25.0,0,Noble Gases,Infrared
Krypton,14045.657,90.0,0,Noble Gases,Infrared
Krypton,14104.298,25.0,0,Noble Gases,Infrared
Krypton,14402.22,30.0,0,Noble Gases,Infrared
Krypton,14426.793,300.0,1,Noble Gases,Infrared
Krypton,14517.84,15.0,0,Noble Gases,Infrared
Krypton,14734.436,250.0,0,Noble Gases,Infrared
Krypton,14762.672,90.0,0,Noble Gases,Infrared
Krypton,14765.472,80.0,0,Noble Gases,Infrared
Krypton,14961.894,70.0,0,Noble Gases,Infrared
Krypton,15005.307,20.0,0,Noble Gases,Infrared
Krypton,15209.526,25.0,0,Noble Gases,Infrared
Krypton,15239.615,300.0,0,Noble Gases,Infrared
Krypton,15326.48,20.0,0,Noble Gases,Infrared
Krypton,15334.958,250.0,0,Noble Gases,Infrared
Krypton,15372.037,120.0,0,Noble Gases,Infrared
Krypton,15474.026,30.0,0,Noble Gases,Infrared
Krypton,15681.02,30.0,0,Noble Gases,Infrared
Krypton,15820.09,20.0,0,Noble Gases,Infrared
Krypton,16726.513,30.0,0,Noble Gases,Infrared
Krypton,16785.128,300.0,0,Noble Gases,Infrared
Krypton,16853.488,150.0,0,Noble Gases,Infrared
Krypton,16890.441,400.0,1,Noble Gases,Infrared
Krypton,16896.753,250.0,0,Noble Gases,Infrared
Krypton,16935.806,300.0,0,Noble Gases,Infrared
Krypton,17098.771,100.0,0,Noble Gases,Infrared
Krypton,17367.606,120.0,0,Noble Gases,Infrared
Krypton,17404.443,20.0,0,Noble Gases,Infrared
Krypton,17616.854,25.0,0,Noble Gases,Infrared
Krypton,17842.737,110.0,0,Noble Gases,Infrared
Krypton,18002.229,120.0,0,Noble Gases,Infrared
Krypton,18167.315,400.0,1,Noble Gases,Infrared
Krypton,18399.786,15.0,0,Noble Gases,Infrared
Krypton,18580.896,25.0,0,Noble Gases,Infrared
Krypton,18696.294,50.0,0,Noble Gases,Infrared
Krypton,18785.46,30.0,0,Noble Gases,Infrared
Krypton,18797.703,30.0,0,Noble Gases,Infrared
Krypton,20209.878,25.0,0,Noble Gases,Infrared
Krypton,20423.964,50.0,0,Noble Gases,Infrared
Krypton,20446.971,25.0,0,Noble Gases,Infrared
Krypton,21165.471,100.0,0,Noble Gases,Infrared
Krypton,21902.513,300.0,0,Noble Gases,Infrared
Krypton,22485.775,20.0,0,Noble Gases,Infrared
Krypton,23340.416,30.0,0,Noble Gases,Infrared
Krypton,24260.506,20.0,0,Noble Gases,Infrared
Krypton,24292.221,30.0,0,Noble Gases,Infrared
Krypton,25233.82,100.0,0,Noble Gases,Infrared
Krypton,28610.55,30.0,0,Noble Gases,Infrared
Krypton,28655.72,150.0,0,Noble Gases,Infrared
Krypton,28769.71,25.0,0,Noble Gases,Infrared
Krypton,28822.49,25.0,0,Noble Gases,Infrared
Krypton,29236.69,50.0,0,Noble Gases,Infrared
Krypton,30663.54,50.0,0,Noble Gases,Infrared
Krypton,30979.16,50.0,0,Noble Gases,Infrared
Krypton,39300.6,80.0,0,Noble Gases,Infrared
Krypton,39486.52,200.0,0,Noble Gases,Infrared
Krypton,39557.25,40.0,0,Noble Gases,Infrared
Krypton,39572.6,15.0,0,Noble Gases,Infrared
Krypton,39588.4,250.0,0,Noble Gases,Infrared
Krypton,39589.6,200.0,0,Noble Gases,Infrared
Krypton,39954.8,80.0,0,Noble Gases,Infrared
Krypton,39966.6,50.0,0,Noble Gases,Infrared
Krypton,40306.1,200.0,0,Noble Gases,Infrared
Krypton,40685.16,40.0,0,Noble Gases,Infrared
Scandium,2552.35,100.0,0,Transition Metals,Ultraviolet
Scandium,2560.232,80.0,0,Transition Metals,Ultraviolet
Scandium,2706.738,15.0,0,Transition Metals,Ultraviolet
Scandium,2711.341,25.0,0,Transition Metals,Ultraviolet
Scandium,2965.879,15.0,0,Transition Metals,Ultraviolet
Scandium,2974.01,50.0,0,Transition Metals,Ultraviolet
Scandium,2980.755,60.0,0,Transition Metals,Ultraviolet
Scandium,2988.965,15.0,0,Transition Metals,Ultraviolet
Scandium,3015.367,90.0,0,Transition Metals,Ultraviolet
Scandium,3019.349,120.0,0,Transition Metals,Ultraviolet
Scandium,3030.759,15.0,0,Transition Metals,Ultraviolet
Scandium,3255.676,70.0,0,Transition Metals,Ultraviolet
Scandium,3269.897,200.0,1,Transition Metals,Ultraviolet
Scandium,3273.628,250.0,1,Transition Metals,Ultraviolet
Scandium,3353.724,400.0,1,Transition Metals,Ultraviolet
Scandium,3359.668,70.0,0,Transition Metals,Ultraviolet
Scandium,3361.257,60.0,0,Transition Metals,Ultraviolet
Scandium,3361.926,60.0,0,Transition Metals,Ultraviolet
Scandium,3368.936,140.0,0,Transition Metals,Ultraviolet
Scandium,3372.15,250.0,1,Transition Metals,Ultraviolet
Scandium,3431.351,12.0,0,Transition Metals,Ultraviolet
Scandium,3435.541,25.0,0,Transition Metals,Ultraviolet
Scandium,3457.442,12.0,0,Transition Metals,Ultraviolet
Scandium,3535.713,100.0,0,Transition Metals,Ultraviolet
Scandium,3558.534,250.0,0,Transition Metals,Ultraviolet
Scandium,3567.702,200.0,0,Transition Metals,Ultraviolet
Scandium,3572.53,500.0,1,Transition Metals,Ultraviolet
Scandium,3576.34,400.0,1,Transition Metals,Ultraviolet
Scandium,3580.928,300.0,1,Transition Metals,Ultraviolet
Scandium,3589.633,140.0,0,Transition Metals,Ultraviolet
Scandium,3590.474,140.0,0,Transition Metals,Ultraviolet
Scandium,3613.831,1000.0,1,Transition Metals,Ultraviolet
Scandium,3630.742,700.0,1,Transition Metals,Ultraviolet
Scandium,3642.782,500.0,1,Transition Metals,Ultraviolet
Scandium,3645.308,250.0,0,Transition Metals,Ultraviolet
Scandium,3651.798,200.0,0,Transition Metals,Ultraviolet
Scandium,3907.484,900.0,1,Transition Metals,Ultraviolet
Scandium,3911.812,1000.0,1,Transition Metals,Ultraviolet
Scandium,3933.375,200.0,1,Transition Metals,Ultraviolet
Scandium,3996.601,250.0,1,Transition Metals,Ultraviolet
Scandium,4020.387,900.0,1,Transition Metals,Visible light
Scandium,4023.678,900.0,1,Transition Metals,Visible light
Scandium,4030.622,10.0,0,Transition Metals,Visible light
Scandium,4043.803,10.0,0,Transition Metals,Visible light
Scandium,4047.797,120.0,0,Transition Metals,Visible light
Scandium,4054.544,250.0,1,Transition Metals,Visible light
Scandium,4056.593,10.0,0,Transition Metals,Visible light
Scandium,4082.387,250.0,1,Transition Metals,Visible light
Scandium,4087.15,15.0,0,Transition Metals,Visible light
Scandium,4132.984,20.0,0,Transition Metals,Visible light
Scandium,4140.272,25.0,0,Transition Metals,Visible light
Scandium,4152.341,30.0,0,Transition Metals,Visible light
Scandium,4165.187,50.0,0,Transition Metals,Visible light
Scandium,4238.053,15.0,0,Transition Metals,Visible light
Scandium,4246.82,500.0,1,Transition Metals,Visible light
Scandium,4314.082,150.0,0,Transition Metals,Visible light
Scandium,4320.745,120.0,0,Transition Metals,Visible light
Scandium,4324.998,90.0,0,Transition Metals,Visible light
Scandium,4374.462,70.0,0,Transition Metals,Visible light
Scandium,4729.209,20.0,0,Transition Metals,Visible light
Scandium,4734.109,25.0,0,Transition Metals,Visible light
Scandium,4737.647,30.0,0,Transition Metals,Visible light
Scandium,4741.024,30.0,0,Transition Metals,Visible light
Scandium,4743.821,50.0,0,Transition Metals,Visible light
Scandium,4779.354,10.0,0,Transition Metals,Visible light
Scandium,5064.306,11.0,0,Transition Metals,Visible light
Scandium,5070.257,25.0,0,Transition Metals,Visible light
Scandium,5075.82,11.0,0,Transition Metals,Visible light
Scandium,5081.561,90.0,0,Transition Metals,Visible light
Scandium,5083.721,50.0,0,Transition Metals,Visible light
Scandium,5085.549,50.0,0,Transition Metals,Visible light
Scandium,5087.123,15.0,0,Transition Metals,Visible light
Scandium,5089.93,12.0,0,Transition Metals,Visible light
Scandium,5096.721,15.0,0,Transition Metals,Visible light
Scandium,5099.274,25.0,0,Transition Metals,Visible light
Scandium,5101.119,15.0,0,Transition Metals,Visible light
Scandium,5116.648,14.0,0,Transition Metals,Visible light
Scandium,5210.547,15.0,0,Transition Metals,Visible light
Scandium,5219.634,12.0,0,Transition Metals,Visible light
Scandium,5258.364,12.0,0,Transition Metals,Visible light
Scandium,5349.342,15.0,0,Transition Metals,Visible light
Scandium,5356.097,25.0,0,Transition Metals,Visible light
Scandium,5375.373,12.0,0,Transition Metals,Visible light
Scandium,5392.058,15.0,0,Transition Metals,Visible light
Scandium,5446.195,12.0,0,Transition Metals,Visible light
Scandium,5482.012,30.0,0,Transition Metals,Visible light
Scandium,5484.628,25.0,0,Transition Metals,Visible light
Scandium,5514.23,25.0,0,Transition Metals,Visible light
Scandium,5520.519,30.0,0,Transition Metals,Visible light
Scandium,5526.785,25.0,0,Transition Metals,Visible light
Scandium,5671.828,70.0,0,Transition Metals,Visible light
Scandium,5686.856,50.0,0,Transition Metals,Visible light
Scandium,5700.186,50.0,0,Transition Metals,Visible light
Scandium,5711.793,40.0,0,Transition Metals,Visible light
Scandium,5717.314,10.0,0,Transition Metals,Visible light
Scandium,6210.66,25.0,0,Transition Metals,Visible light
Scandium,6239.8,14.0,0,Transition Metals,Visible light
Scandium,6258.9,11.0,0,Transition Metals,Visible light
Scandium,6305.65,30.0,0,Transition Metals,Visible light
Scandium,22052.1,40.0,0,Transition Metals,Infrared
Scandium,22065.4,40.0,0,Transition Metals,Infrared
Scandium,2552.35,100.0,0,Transition Metals,Ultraviolet
Scandium,2560.232,80.0,0,Transition Metals,Ultraviolet
Scandium,2706.738,15.0,0,Transition Metals,Ultraviolet
Scandium,2711.341,25.0,0,Transition Metals,Ultraviolet
Scandium,2965.879,15.0,0,Transition Metals,Ultraviolet
Scandium,2974.01,50.0,0,Transition Metals,Ultraviolet
Scandium,2980.755,60.0,0,Transition Metals,Ultraviolet
Scandium,2988.965,15.0,0,Transition Metals,Ultraviolet
Scandium,3015.367,90.0,0,Transition Metals,Ultraviolet
Scandium,3019.349,120.0,0,Transition Metals,Ultraviolet
Scandium,3030.759,15.0,0,Transition Metals,Ultraviolet
Scandium,3255.676,70.0,0,Transition Metals,Ultraviolet
Scandium,3269.897,200.0,1,Transition Metals,Ultraviolet
Scandium,3273.628,250.0,1,Transition Metals,Ultraviolet
Scandium,3353.724,400.0,1,Transition Metals,Ultraviolet
Scandium,3359.668,70.0,0,Transition Metals,Ultraviolet
Scandium,3361.257,60.0,0,Transition Metals,Ultraviolet
Scandium,3361.926,60.0,0,Transition Metals,Ultraviolet
Scandium,3368.936,140.0,0,Transition Metals,Ultraviolet
Scandium,3372.15,250.0,1,Transition Metals,Ultraviolet
Scandium,3431.351,12.0,0,Transition Metals,Ultraviolet
Scandium,3435.541,25.0,0,Transition Metals,Ultraviolet
Scandium,3457.442,12.0,0,Transition Metals,Ultraviolet
Scandium,3535.713,100.0,0,Transition Metals,Ultraviolet
Scandium,3558.534,250.0,0,Transition Metals,Ultraviolet
Scandium,3567.702,200.0,0,Transition Metals,Ultraviolet
Scandium,3572.53,500.0,1,Transition Metals,Ultraviolet
Scandium,3576.34,400.0,1,Transition Metals,Ultraviolet
Scandium,3580.928,300.0,1,Transition Metals,Ultraviolet
Scandium,3589.633,140.0,0,Transition Metals,Ultraviolet
Scandium,3590.474,140.0,0,Transition Metals,Ultraviolet
Scandium,3613.831,1000.0,1,Transition Metals,Ultraviolet
Scandium,3630.742,700.0,1,Transition Metals,Ultraviolet
Scandium,3642.782,500.0,1,Transition Metals,Ultraviolet
Scandium,3645.308,250.0,0,Transition Metals,Ultraviolet
Scandium,3651.798,200.0,0,Transition Metals,Ultraviolet
Scandium,3907.484,900.0,1,Transition Metals,Ultraviolet
Scandium,3911.812,1000.0,1,Transition Metals,Ultraviolet
Scandium,3933.375,200.0,1,Transition Metals,Ultraviolet
Scandium,3996.601,250.0,1,Transition Metals,Ultraviolet
Scandium,4020.387,900.0,1,Transition Metals,Visible light
Scandium,4023.678,900.0,1,Transition Metals,Visible light
Scandium,4030.622,10.0,0,Transition Metals,Visible light
Scandium,4043.803,10.0,0,Transition Metals,Visible light
Scandium,4047.797,120.0,0,Transition Metals,Visible light
Scandium,4054.544,250.0,1,Transition Metals,Visible light
Scandium,4056.593,10.0,0,Transition Metals,Visible light
Scandium,4082.387,250.0,1,Transition Metals,Visible light
Scandium,4087.15,15.0,0,Transition Metals,Visible light
Scandium,4132.984,20.0,0,Transition Metals,Visible light
Scandium,4140.272,25.0,0,Transition Metals,Visible light
Scandium,4152.341,30.0,0,Transition Metals,Visible light
Scandium,4165.187,50.0,0,Transition Metals,Visible light
Scandium,4238.053,15.0,0,Transition Metals,Visible light
Scandium,4246.82,500.0,1,Transition Metals,Visible light
Scandium,4314.082,150.0,0,Transition Metals,Visible light
Scandium,4320.745,120.0,0,Transition Metals,Visible light
Scandium,4324.998,90.0,0,Transition Metals,Visible light
Scandium,4374.462,70.0,0,Transition Metals,Visible light
Scandium,4729.209,20.0,0,Transition Metals,Visible light
Scandium,4734.109,25.0,0,Transition Metals,Visible light
Scandium,4737.647,30.0,0,Transition Metals,Visible light
Scandium,4741.024,30.0,0,Transition Metals,Visible light
Scandium,4743.821,50.0,0,Transition Metals,Visible light
Scandium,4779.354,10.0,0,Transition Metals,Visible light
Scandium,5064.306,11.0,0,Transition Metals,Visible light
Scandium,5070.257,25.0,0,Transition Metals,Visible light
Scandium,5075.82,11.0,0,Transition Metals,Visible light
Scandium,5081.561,90.0,0,Transition Metals,Visible light
Scandium,5083.721,50.0,0,Transition Metals,Visible light
Scandium,5085.549,50.0,0,Transition Metals,Visible light
Scandium,5087.123,15.0,0,Transition Metals,Visible light
Scandium,5089.93,12.0,0,Transition Metals,Visible light
Scandium,5096.721,15.0,0,Transition Metals,Visible light
Scandium,5099.274,25.0,0,Transition Metals,Visible light
Scandium,5101.119,15.0,0,Transition Metals,Visible light
Scandium,5116.648,14.0,0,Transition Metals,Visible light
Scandium,5210.547,15.0,0,Transition Metals,Visible light
Scandium,5219.634,12.0,0,Transition Metals,Visible light
Scandium,5258.364,12.0,0,Transition Metals,Visible light
Scandium,5349.342,15.0,0,Transition Metals,Visible light
Scandium,5356.097,25.0,0,Transition Metals,Visible light
Scandium,5375.373,12.0,0,Transition Metals,Visible light
Scandium,5392.058,15.0,0,Transition Metals,Visible light
Scandium,5446.195,12.0,0,Transition Metals,Visible light
Scandium,5482.012,30.0,0,Transition Metals,Visible light
Scandium,5484.628,25.0,0,Transition Metals,Visible light
Scandium,5514.23,25.0,0,Transition Metals,Visible light
Scandium,5520.519,30.0,0,Transition Metals,Visible light
Scandium,5526.785,25.0,0,Transition Metals,Visible light
Scandium,5671.828,70.0,0,Transition Metals,Visible light
Scandium,5686.856,50.0,0,Transition Metals,Visible light
Scandium,5700.186,50.0,0,Transition Metals,Visible light
Scandium,5711.793,40.0,0,Transition Metals,Visible light
Scandium,5717.314,10.0,0,Transition Metals,Visible light
Scandium,6210.66,25.0,0,Transition Metals,Visible light
Scandium,6239.8,14.0,0,Transition Metals,Visible light
Scandium,6258.9,11.0,0,Transition Metals,Visible light
Scandium,6305.65,30.0,0,Transition Metals,Visible light
Scandium,22052.1,40.0,0,Transition Metals,Infrared
Scandium,22065.4,40.0,0,Transition Metals,Infrared
Bismuth,2021.149,250.0,1,Post-transition Metals,Ultraviolet
Bismuth,2061.634,300.0,1,Post-transition Metals,Ultraviolet
Bismuth,2068.937,400.0,0,Post-transition Metals,Ultraviolet
Bismuth,2110.217,200.0,1,Post-transition Metals,Ultraviolet
Bismuth,2133.6,120.0,0,Post-transition Metals,Ultraviolet
Bismuth,2186.93,600.0,1,Post-transition Metals,Ultraviolet
Bismuth,2214.031,400.0,0,Post-transition Metals,Ultraviolet
Bismuth,2228.203,120.0,1,Post-transition Metals,Ultraviolet
Bismuth,2230.602,600.0,1,Post-transition Metals,Ultraviolet
Bismuth,2368.384,600.0,1,Post-transition Metals,Ultraviolet
Bismuth,2627.904,80.0,0,Post-transition Metals,Ultraviolet
Bismuth,2780.476,50.0,0,Post-transition Metals,Ultraviolet
Bismuth,2897.965,500.0,1,Post-transition Metals,Ultraviolet
Bismuth,2938.297,400.0,1,Post-transition Metals,Ultraviolet
Bismuth,2989.019,300.0,1,Post-transition Metals,Ultraviolet
Bismuth,2993.336,80.0,1,Post-transition Metals,Ultraviolet
Bismuth,3024.621,300.0,1,Post-transition Metals,Ultraviolet
Bismuth,3067.7,1000.0,1,Post-transition Metals,Ultraviolet
Bismuth,3397.198,70.0,0,Post-transition Metals,Ultraviolet
Bismuth,3430.605,400.0,0,Post-transition Metals,Ultraviolet
Bismuth,3510.864,60.0,0,Post-transition Metals,Ultraviolet
Bismuth,3596.097,50.0,0,Post-transition Metals,Ultraviolet
Bismuth,3792.564,700.0,1,Post-transition Metals,Ultraviolet
Bismuth,3864.025,300.0,0,Post-transition Metals,Ultraviolet
Bismuth,4079.072,400.0,0,Post-transition Metals,Visible light
Bismuth,4259.413,800.0,1,Post-transition Metals,Visible light
Bismuth,4301.697,700.0,1,Post-transition Metals,Visible light
Bismuth,4705.285,600.0,1,Post-transition Metals,Visible light
Bismuth,4722.527,70.0,1,Post-transition Metals,Visible light
Bismuth,4730.267,300.0,0,Post-transition Metals,Visible light
Bismuth,5124.356,500.0,1,Post-transition Metals,Visible light
Bismuth,5144.492,600.0,1,Post-transition Metals,Visible light
Bismuth,5209.325,800.0,1,Post-transition Metals,Visible light
Bismuth,5270.512,400.0,0,Post-transition Metals,Visible light
Bismuth,5719.138,400.0,0,Post-transition Metals,Visible light
Bismuth,6600.339,400.0,0,Post-transition Metals,Visible light
Bismuth,6809.196,500.0,0,Post-transition Metals,Visible light
Bismuth,8532.0,300.0,0,Post-transition Metals,Infrared
Bismuth,9657.04,70.0,1,Post-transition Metals,Infrared
Bismuth,11710.83,50.0,1,Post-transition Metals,Infrared
Bismuth,2021.149,250.0,1,Post-transition Metals,Ultraviolet
Bismuth,2061.634,300.0,1,Post-transition Metals,Ultraviolet
